b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
182093.483,64448.14584,68839.75642,69002.6918,62447.71011,1791.025921,2003.148289,1450.611016,1538.303082,17352.7347,7811.191285,5362.467978,7462.532051,4935.60857,17764.85117,1575.277097,772.315724,727.6766268,833.4869812,730.2596261,1508.175221,7239.917727,5013.543311,8643.73634,7244.52154,2585.752701,2227.558304,2748.2952,2621.606269,67812.63259
181197.3335,64649.09081,68796.94477,68525.86014,61418.09152,1761.913734,2029.024659,1582.414477,1571.796491,16897.42969,7926.933853,5418.312062,7353.591581,5021.157848,17866.48984,1582.375043,763.2368353,745.6772237,829.0801524,806.0720474,1553.720171,7208.696977,5036.895412,8766.302634,7401.781436,2554.000326,2373.443363,2815.832914,2810.309433,67447.54827
182079.904,64391.17969,69211.65802,68819.58657,61563.02026,1934.975778,2119.987757,1537.875657,1609.06459,17080.06651,7818.41492,5402.094507,7337.122531,4880.178393,17954.05792,1704.109204,750.2864934,807.6369303,818.6610049,815.3871081,1506.163238,6995.103219,5006.449559,9214.214801,7363.927577,2491.422616,2407.563871,2810.882147,2638.167213,68254.0674
182001.4377,64554.02928,69200.32216,69186.53538,61691.10465,1828.152031,2125.909905,1520.15633,1715.82984,16982.79383,7769.714963,5389.564461,7412.296965,4948.674381,17620.10808,1644.758733,781.9719764,824.3355683,848.3520676,832.4448509,1628.644903,7204.684774,5070.228092,8786.993263,7203.663517,2560.986375,2415.536141,2937.889269,2775.608447,67834.72424
182782.9321,64485.90792,68852.14675,68852.73308,61533.57997,1925.940267,2172.248081,1583.001722,1646.996513,16970.25657,7912.382782,5365.048343,7334.44895,4910.923203,17662.63907,1632.065135,787.2343191,767.2202089,843.4525031,797.4564999,1575.570699,7176.507496,5019.467302,8807.193193,7470.490507,2474.6695,2388.623937,2877.370298,2730.148236,69465.62979
182945.0475,64434.93529,68855.65881,68824.19113,61684.62417,1787.617296,2065.087911,1514.901545,1460.697937,17218.00712,7864.634068,5451.925073,7302.296658,5027.223668,17914.02432,1593.449718,748.7157672,732.803931,830.3805396,754.3743167,1541.155848,7032.534601,5103.092297,8684.412343,7218.603108,2598.842854,2298.054971,2864.058608,2745.668781,68278.95754
183011.653,64430.99964,69243.10598,68210.04493,61312.43124,1843.655548,2110.283045,1533.068865,1647.338707,16955.83657,7778.985004,5389.180989,7266.828032,4796.193578,18214.28197,1654.97825,764.8325763,746.3265326,847.065856,753.1167067,1504.89755,6965.494654,5014.632672,8960.61768,7452.000745,2576.928028,2224.868837,2792.848137,2608.515273,68911.66153
183502.607,64384.95442,68778.75608,67894.58144,61334.76745,1789.942404,2065.945729,1387.399099,1523.049397,16892.78004,7743.708535,5197.391125,7193.017858,4798.715278,17920.50056,1581.745441,701.0384475,711.845336,732.5749542,766.618727,1537.192143,6988.921538,4805.509625,8853.778689,7371.322719,2467.607414,2340.578779,2753.415,2732.518818,69693.96324
181390.7008,64268.88652,68886.37382,68485.0629,61205.29371,1758.766323,2110.083473,1498.430255,1613.059985,17109.89365,7731.462859,5456.562468,7431.951359,4847.587028,18099.99184,1633.280105,745.433005,830.8875586,823.5592629,789.498621,1615.930705,7119.520131,4991.008498,9045.873817,7254.781729,2500.184812,2432.490006,2946.41797,2713.40726,68442.49891
182904.5633,64639.05127,68739.00583,68596.67869,61729.33957,1916.48532,2136.466452,1493.682784,1665.336664,17043.82128,7849.518038,5363.978448,7474.989004,4982.117289,18069.09821,1726.525249,789.8550444,818.8475702,825.0025393,843.8846263,1557.103241,7289.677696,4911.834051,8708.563716,7440.331361,2581.175123,2401.735431,2869.163233,2774.760503,68974.56573
183360.4167,64078.32948,68743.48166,68127.24248,61430.9933,1933.347091,2135.09939,1519.419432,1586.715394,16899.18556,7724.097758,5355.297563,7315.38885,4801.771323,17921.9382,1701.127373,778.8341388,798.8686975,834.0030431,791.8808025,1552.245517,7235.738148,5017.378626,8941.714987,7503.886717,2547.311938,2363.728981,2865.332102,2672.964689,70178.11082
182888.4624,64654.15988,69194.6505,68402.16676,61604.47718,1797.686301,2081.47692,1447.049378,1628.948336,17281.34882,7791.080845,5266.547764,7345.43056,4817.785394,18033.13966,1695.960887,731.8612309,805.6567949,801.5079665,816.0107018,1595.432627,7081.696983,4728.059669,8842.508303,7296.77394,2529.91336,2293.145039,2899.809136,2790.779878,69128.4597
181878.4854,64354.47706,69034.1215,68769.48462,61450.57883,1908.049581,2183.286236,1514.123479,1662.825321,17289.17262,7836.626718,5444.506467,7457.043878,4882.316572,18008.47042,1715.219715,764.2741129,831.13262,839.4051188,834.5190045,1694.360548,7277.462075,4965.702629,8894.213577,7289.264835,2576.429474,2441.768888,2874.778501,2709.009476,68334.77903
183240.8715,64302.12104,68747.40481,67725.92667,61286.66017,1905.164493,2116.742972,1487.127719,1491.401946,17082.01212,7737.683538,5293.525249,7307.082666,5005.718347,18292.20481,1718.341103,810.3558101,761.2948079,820.2188942,771.2011331,1477.403394,7017.416458,4956.246135,8896.712453,7542.919807,2750.481478,2315.61984,2853.095387,2688.145717,70250.48154
183008.61,63800.86446,69051.1143,67845.39862,60927.62162,1883.768682,2203.658494,1507.860126,1429.952607,16858.07312,7809.233931,5397.44754,7317.920872,4883.781931,18126.12835,1717.797564,780.1993902,795.5980442,813.9258859,775.7562316,1555.863707,7069.4794,5009.891663,9075.965187,7353.861716,2510.740724,2380.644858,2999.37814,2747.874875,69646.71785
182040.6654,64584.4616,69053.84656,68437.85095,61466.39927,1831.871114,1941.624947,1466.466884,1556.543759,17176.7549,7821.420045,5195.673454,7376.346993,4935.876206,17945.72356,1690.643437,770.2462427,792.4211813,773.7726383,760.6111156,1537.646275,7144.338659,4816.978455,8710.398723,7476.467557,2708.237036,2285.890759,2914.149557,2738.668665,68101.60272
181938.4258,64258.3892,68790.99425,68686.81616,61824.83693,1930.254954,2200.266104,1576.698679,1543.757258,17215.31337,7884.07305,5481.079615,7369.694617,4980.775884,18180.12206,1790.492129,830.0462729,740.0965616,907.9072857,750.1098004,1504.496109,7300.824273,5116.025656,8908.873773,7505.386673,2694.832025,2355.285591,2808.058418,2656.56926,68435.14121
183744.8645,64461.76551,68643.02859,68490.46654,61837.91139,1854.317809,2168.342992,1602.723312,1548.03785,16882.15151,7702.403954,5313.980153,7247.771998,4783.671335,17889.50416,1678.42352,788.9174251,737.73939,902.6740606,741.2573516,1530.854963,7073.836062,5016.970853,8910.152635,7411.598794,2616.811804,2266.791317,2827.790615,2694.93799,69763.7451
