b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
257786.662,96585.15237,105288.3104,97243.00744,89335.89144,3988.325891,4400.981629,3143.547307,3465.523618,20339.14105,12834.64875,9002.688128,11182.45262,8277.930021,25892.64495,3757.495757,1799.46698,1738.478133,1752.858482,1855.487234,3378.876608,10172.26919,7249.804892,13579.88012,11315.77711,5609.964184,4827.894809,6080.322485,5448.096762,98207.3236
258024.6901,96646.57573,105140.2311,97660.52046,89216.82464,4232.422033,4372.542067,3073.081513,3327.03832,20114.84359,12794.50178,8881.972412,11237.57312,8249.472922,25525.68972,3764.845807,1811.568028,1923.526762,1700.400921,1796.55668,3298.802921,9899.129776,7217.108045,13365.20421,11412.44997,5185.829075,4985.26739,6343.486852,5527.622042,100476.4703
262276.7191,95804.42752,104581.0438,96886.0467,89673.90223,4154.609553,4499.116528,3111.715217,3465.549339,20325.72175,12684.19055,9029.507844,11211.1273,8233.262117,25811.31619,3895.267263,1816.648187,1834.058198,1765.540858,1814.97661,3404.63133,10355.3425,7143.24507,13458.03917,11188.73784,5506.771128,4879.82341,6269.976895,5471.514873,104378.5846
257820.5648,96837.35449,104899.3738,97190.51575,88691.39924,4256.714422,4539.291111,3141.084072,3337.971743,20357.02544,12715.11002,8989.941051,11183.63894,8280.101555,25535.81816,3702.335058,1786.09439,1822.990535,1747.353081,1838.581459,3222.94096,10045.94238,7240.488231,13510.57458,11533.14809,5017.418272,4828.716077,6132.871869,5464.038586,100892.4324
259059.428,96612.74644,104880.2581,97320.96104,89318.21447,4089.229851,4397.579419,3048.545965,3304.632351,20148.80435,12607.91037,8914.883003,11138.8902,8054.433275,25655.66626,3680.09482,1736.396709,1831.775329,1737.822615,1819.846817,3131.282928,9772.935956,7010.231685,13423.8325,11115.56903,5397.056752,4908.97304,6231.252686,5408.061205,100702.5332
260053.3948,96868.52266,104999.5445,97553.7658,89219.02994,4212.498624,4555.463213,3261.231968,3404.454248,20491.04376,12779.44301,8945.977063,11367.26682,8215.91681,25506.24731,3733.057604,1836.033532,1851.618255,1755.296839,1853.085154,3502.471947,10164.85524,7268.156572,13537.97955,11298.73369,5268.704395,5040.892879,6321.666439,5714.980954,102648.1125
258599.1164,96871.55441,105338.0522,97784.80181,89971.97827,4004.494611,4483.983001,3130.22778,3526.402464,20426.84304,12863.45151,8902.609982,11395.05425,8173.749599,25359.85006,3695.472049,1805.496261,1840.987088,1729.490511,1848.357029,3287.560446,10236.0952,7140.025028,13454.66959,11133.79172,5266.675595,4829.189979,6078.951051,5392.625562,100885.7044
256532.7608,97214.76471,105608.5115,98025.31322,89857.54261,4303.824876,4457.367948,3078.814071,3384.201527,20601.45176,12792.1987,8935.75107,11251.41359,8236.905368,25705.24234,3959.791759,1917.173341,1796.938656,1752.222977,1818.111804,3478.928456,10104.55294,7184.475505,13409.34962,11331.42351,5505.116639,4874.361719,6465.078134,5731.662101,98140.60336
257165.0049,96893.91419,105256.7519,97280.64424,89676.19303,4042.589805,4387.667361,3093.747872,3495.567454,20487.64004,12910.03078,9126.630579,11306.52735,8332.500024,25565.14633,3684.485844,1825.002347,1868.426872,1752.554947,1836.219262,3304.200348,10255.94985,7325.912507,13384.05909,11160.15639,5394.506337,4780.690235,6164.012033,5446.372949,98574.90232
257844.9184,96528.22735,104862.8065,97382.17797,89489.76357,4190.595397,4688.989387,3169.534683,3482.123362,20173.89824,12682.23363,9094.27259,11244.51788,8191.917659,25515.53494,3716.044667,1805.102796,1807.359865,1768.222535,1805.492156,3192.798319,10069.04955,7290.996589,13733.84369,11346.27655,5265.522994,4861.346654,5986.201986,5420.060006,100396.1962
258496.7207,97082.97004,105139.9229,97991.38805,89239.60257,4212.520103,4471.370969,3208.331698,3504.24254,20641.542,12638.35209,8982.304529,11332.20815,8228.00606,25773.07039,3835.405192,1818.93889,1932.746724,1781.95221,1947.077434,3461.291026,9984.013772,7349.811957,13386.15078,11339.54661,5384.178633,5166.134902,6217.836762,5544.526906,100161.9244
258459.6573,96781.22787,105045.8268,97398.22496,89513.74278,4289.878874,4409.240891,3237.757612,3455.001606,20546.62628,12640.09473,8852.667816,11209.85913,8067.857286,25611.46742,4022.156913,1844.155881,1801.094569,1774.897098,1780.875627,3367.776881,10060.04764,7272.232913,13230.29563,11164.46731,5396.796181,4756.397523,6153.440029,5523.364145,99947.15846
258999.1548,96888.21118,105577.0758,97367.0872,89905.30432,4163.105393,4502.336851,3190.715823,3381.727568,20421.3874,12818.67765,9033.972053,11305.0686,8322.695363,25417.35625,3758.263109,1861.193146,1836.190881,1791.118138,1832.285593,3327.614231,10086.41821,7243.281235,13526.00262,11234.42269,5530.700047,4835.870862,6247.368679,5432.876808,100711.8098
260547.386,96486.3392,104782.4285,96709.79897,89287.18239,4392.29627,4412.306621,3289.59647,3492.499727,20395.21977,12726.43268,8909.309459,11266.94887,8406.973847,25734.07119,3887.329924,1924.069517,1908.487887,1729.636995,1913.588058,3497.788728,10183.68886,7412.852504,13546.97721,11662.66487,5398.538786,4946.471351,6311.178214,5557.237499,102360.565
257797.1042,96591.14493,105399.9595,97196.37859,89569.91014,4206.5581,4507.777247,3159.088461,3438.36332,20472.34989,12817.28838,8924.12267,11211.41486,8334.137862,25654.28524,3734.080961,1859.747553,1792.558168,1699.930855,1868.083325,3410.949608,10189.10618,7263.475287,13540.37522,11290.4437,5398.060317,4910.549156,6321.54176,5548.849063,99751.36457
259478.8074,96334.4822,104668.8768,97400.8344,89692.38995,4176.054847,4564.30309,3155.281122,3354.259973,19959.78415,12714.51601,8947.259977,11082.01197,8222.334775,25076.66712,3708.810689,1852.533613,1798.068566,1777.722782,1825.821238,3171.46601,10150.88481,7301.372597,13438.91754,11144.64388,5388.298472,4885.48788,6064.644416,5502.087989,102208.0818
258131.495,96583.43236,104662.16,97387.30754,89696.35167,4353.409666,4514.775147,3162.325805,3524.709261,20338.15056,12805.3596,8979.96374,11300.85763,8272.975883,25868.84883,3814.667885,1856.186794,1879.915435,1743.188149,1851.187396,3289.193235,10378.54814,7210.272258,13408.94597,11475.53122,5481.414092,4985.592367,6215.952641,5561.456192,100574.5909
258053.2318,96764.4987,104820.9521,97896.73689,89477.41354,4126.389683,4535.255204,3285.732196,3396.871173,20598.44653,12703.58608,8958.282408,11205.42876,8279.027699,25339.45554,3829.180499,1846.853158,1789.59544,1772.717785,1793.492737,3451.949397,10065.60086,7273.283596,13451.6562,11245.02062,5309.8776,4935.461175,6375.553727,5637.729669,100556.1161
259620.9131,96539.92361,104920.4237,97312.53661,89320.38705,4169.173499,4511.993047,3037.250855,3727.061765,20243.76418,12915.37546,9004.020628,11217.87096,8278.221603,25329.92749,3809.93007,1803.983791,1860.795186,1725.322571,1907.357781,3376.451553,10357.85643,7225.612166,13546.81997,11281.47774,5369.500659,4892.456198,6153.988595,5625.213204,101653.2443
